service_id,provider_id,rating_tier,service_type,state,number_approved_places,service_age_years,long_day_care,preschool_part_school,preschool_standalone,oshc_after_school,oshc_before_school,oshc_vacation_care,other_service,service_has_conditions,temporarily_closed,annual_open_days,annual_weekly_hours,school_term_open_days,school_term_weekly_hours,holiday_open_days,holiday_weekly_hours,weekly_open_days,max_weekly_hours,operating_pattern,provider_state,provider_age_years,provider_service_count,provider_has_trading_name,provider_has_conditions,provider_state_matches_service
SE-40028746,PR-40030436,Meeting NQS,Centre-Based Care,QLD,115,2.58,Yes,No,No,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,4.08,1,TRUE,FALSE,Yes
SE-40028750,PR-40003115,Meeting NQS,Centre-Based Care,VIC,131,2.43,Yes,No,No,No,No,No,No,FALSE,No,5,60,0,,0,,5,60,Annual,VIC,11.42,3,FALSE,FALSE,Yes
SE-40028754,PR-00006463,Meeting NQS,Centre-Based Care,SA,90,2.66,No,No,No,Yes,Yes,Yes,No,FALSE,No,0,,5,25,5,57.5,5,57.5,Multiple schedules,SA,14.71,52,FALSE,FALSE,Yes
SE-40028756,PR-00011347,Meeting NQS,Centre-Based Care,VIC,128,2.65,Yes,No,No,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,0.98,4,TRUE,FALSE,No
SE-40028763,PR-00001266,Meeting NQS,Centre-Based Care,NT,15,2.61,No,Yes,No,No,No,No,No,TRUE,No,5,31.25,5,31.25,0,,5,31.25,Multiple schedules,NT,14.71,2,TRUE,FALSE,Yes
SE-40028764,PR-00001947,Meeting NQS,Centre-Based Care,VIC,66,2.65,No,No,Yes,No,No,No,No,FALSE,No,0,,5,30,0,,5,30,School terms,VIC,14.43,75,FALSE,FALSE,Yes
SE-40028769,PR-40028424,Meeting NQS,Centre-Based Care,VIC,30,2.64,No,No,No,Yes,Yes,Yes,No,FALSE,No,0,,5,27.5,5,60,5,60,Multiple schedules,VIC,3.76,148,FALSE,FALSE,Yes
SE-40028771,PR-40035948,Meeting NQS,Centre-Based Care,QLD,97,2.41,Yes,No,No,No,No,No,No,TRUE,No,5,55,0,,0,,5,55,Annual,QLD,2.84,1,TRUE,FALSE,Yes
SE-40028778,PR-40001129,Meeting NQS,Centre-Based Care,NSW,70,2.65,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,27.5,5,55,5,55,Multiple schedules,NSW,12.81,31,TRUE,FALSE,Yes
SE-40028784,PR-40011145,Meeting NQS,Centre-Based Care,WA,30,2.63,No,No,No,Yes,Yes,No,No,TRUE,No,0,,5,26.666666666666664,0,,5,26.666666666666664,School terms,VIC,9.26,499,TRUE,FALSE,No
SE-40028787,PR-40011145,Meeting NQS,Centre-Based Care,WA,50,2.64,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,25.833333333333336,5,55,5,55,Multiple schedules,VIC,9.26,499,TRUE,FALSE,No
SE-40028788,PR-40011145,Meeting NQS,Centre-Based Care,WA,50,2.64,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,25,5,55,5,55,Multiple schedules,VIC,9.26,499,TRUE,FALSE,No
SE-40028789,PR-40011145,Meeting NQS,Centre-Based Care,NSW,51,2.63,No,Yes,No,Yes,Yes,No,No,TRUE,No,0,,5,26.25,0,,5,26.25,School terms,VIC,9.26,499,TRUE,FALSE,No
SE-40028797,PR-40034732,Meeting NQS,Centre-Based Care,WA,90,2.4,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,5,55,5,55,Multiple schedules,WA,2.9,1,FALSE,FALSE,Yes
SE-40028808,PR-40021821,Meeting NQS,Centre-Based Care,NSW,70,2.61,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,NSW,6.41,6,TRUE,FALSE,Yes
SE-40028812,PR-00002539,Below NQS,Centre-Based Care,WA,57,2.63,No,No,No,Yes,Yes,Yes,Yes,TRUE,No,0,,5,28.75,5,57.5,5,57.5,Multiple schedules,VIC,14.35,385,FALSE,FALSE,No
SE-40028819,PR-40006598,Meeting NQS,Centre-Based Care,NSW,164,2.41,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,NSW,10.53,37,TRUE,FALSE,Yes
SE-40028821,PR-40034654,Above NQS,Centre-Based Care,ACT,119,2.67,Yes,No,No,No,No,No,No,FALSE,No,5,50,0,,0,,5,50,Annual,ACT,2.83,3,TRUE,FALSE,Yes
SE-40028831,PR-40024510,Meeting NQS,Centre-Based Care,QLD,112,2.36,Yes,No,No,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,5.79,7,FALSE,FALSE,Yes
SE-40028835,PR-00003683,Meeting NQS,Centre-Based Care,NSW,90,2.65,No,No,No,Yes,Yes,Yes,No,FALSE,No,0,,5,25,5,57.5,5,57.5,Multiple schedules,NSW,15.63,3,TRUE,FALSE,Yes
SE-40028840,PR-00002539,Meeting NQS,Centre-Based Care,WA,60,2.63,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,27.916666666666664,5,58.75,5,58.75,Multiple schedules,VIC,14.35,385,FALSE,FALSE,No
SE-00012771,PR-00000898,Meeting NQS,Centre-Based Care,WA,71,14.27,Yes,No,No,No,No,No,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,16,280,FALSE,FALSE,No
SE-00012773,PR-00007515,Meeting NQS,Centre-Based Care,WA,19,15.26,Yes,No,No,No,No,No,No,TRUE,No,4,36,0,,0,,4,36,Annual,WA,13.74,27,TRUE,FALSE,Yes
SE-00012774,PR-40033578,Meeting NQS,Centre-Based Care,WA,66,16.74,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,WA,3.01,1,FALSE,FALSE,Yes
SE-00012776,PR-00007491,Meeting NQS,Centre-Based Care,WA,47,15.65,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,27.5,5,60,5,60,Multiple schedules,WA,14.13,1,TRUE,FALSE,Yes
SE-00012777,PR-40016899,Meeting NQS,Centre-Based Care,WA,38,14.95,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,WA,8.1,2,TRUE,FALSE,Yes
SE-00012779,PR-40001112,Meeting NQS,Centre-Based Care,WA,75,14.75,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,12.96,219,FALSE,TRUE,No
SE-00012781,PR-40001112,Meeting NQS,Centre-Based Care,WA,100,15.66,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,12.96,219,FALSE,TRUE,No
SE-00012789,PR-40028477,Meeting NQS,Centre-Based Care,WA,60,16.11,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,55,0,,0,,5,55,Annual,WA,4.57,1,FALSE,FALSE,Yes
SE-00012790,PR-40028420,Meeting NQS,Centre-Based Care,WA,99,17.12,Yes,No,No,No,No,No,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,WA,4.51,18,FALSE,FALSE,Yes
SE-00012791,PR-40028420,Meeting NQS,Centre-Based Care,WA,84,16.99,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,57.5,5,25,5,57.5,5,57.5,Multiple schedules,WA,4.51,18,FALSE,FALSE,Yes
SE-00012792,PR-00007331,Meeting NQS,Centre-Based Care,WA,84,17.06,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,WA,14.13,4,TRUE,FALSE,Yes
SE-00012794,PR-40004402,Meeting NQS,Centre-Based Care,WA,120,16.05,No,No,No,Yes,Yes,No,No,TRUE,No,0,,5,26.666666666666664,0,,5,26.666666666666664,School terms,VIC,11.27,233,TRUE,FALSE,No
SE-00012795,PR-00007381,Above NQS,Centre-Based Care,WA,45,15.59,Yes,No,No,No,No,No,No,FALSE,No,5,60,0,,0,,5,60,Annual,WA,14.13,4,TRUE,FALSE,Yes
SE-00012796,PR-00008264,Meeting NQS,Centre-Based Care,WA,41,15.82,Yes,No,No,No,No,No,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,12.87,4,TRUE,FALSE,No
SE-00012797,PR-00007381,Above NQS,Centre-Based Care,WA,73,14.36,Yes,No,No,No,No,No,No,FALSE,No,5,60,0,,0,,5,60,Annual,WA,14.13,4,TRUE,FALSE,Yes
SE-00012799,PR-40037562,Meeting NQS,Centre-Based Care,WA,44,16.49,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,57.5,0,,5,57.5,5,57.5,Multiple schedules,WA,2.25,2,TRUE,FALSE,Yes
SE-00012801,PR-00007469,Meeting NQS,Centre-Based Care,WA,77,15.51,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012804,PR-00007466,Below NQS,Centre-Based Care,WA,25,14.66,Yes,No,No,No,No,No,No,FALSE,No,5,41,5,41.25,5,41.25,5,41.25,Multiple schedules,WA,14.13,1,TRUE,FALSE,Yes
SE-00012805,PR-40004486,Meeting NQS,Centre-Based Care,WA,52,15.62,Yes,No,No,No,No,No,No,TRUE,No,5,57.5,0,,0,,5,57.5,Annual,WA,11.27,1,FALSE,FALSE,Yes
SE-00012808,PR-40004402,Meeting NQS,Centre-Based Care,WA,49,14.92,No,No,No,Yes,Yes,Yes,No,TRUE,No,5,0.41666666666666663,5,76.25,5,55,5,76.25,Multiple schedules,VIC,11.27,233,TRUE,FALSE,No
SE-00012809,PR-00007529,Meeting NQS,Centre-Based Care,WA,39,15.46,No,No,No,Yes,Yes,Yes,No,TRUE,No,5,10,0,,5,55,5,55,Multiple schedules,WA,14.13,1,TRUE,FALSE,Yes
SE-00012813,PR-40004402,Meeting NQS,Centre-Based Care,WA,39,15.46,No,No,No,Yes,Yes,Yes,No,TRUE,No,5,57.5,5,26.666666666666664,5,57.5,5,57.5,Multiple schedules,VIC,11.27,233,TRUE,FALSE,No
SE-00012815,PR-00007577,Meeting NQS,Centre-Based Care,WA,19,16.76,Yes,No,No,No,No,No,No,TRUE,No,5,45,0,,0,,5,45,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012817,PR-00008220,Meeting NQS,Centre-Based Care,WA,50,15.83,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,37.5,5,60,5,60,Multiple schedules,WA,13.43,4,TRUE,FALSE,Yes
SE-00012820,PR-40005790,Meeting NQS,Centre-Based Care,WA,49,14.75,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,WA,10.89,21,FALSE,FALSE,Yes
SE-00012821,PR-00007619,Meeting NQS,Centre-Based Care,WA,57,15.99,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,57.5,0,,5,57.5,5,57.5,Multiple schedules,WA,14.13,3,TRUE,FALSE,Yes
SE-00012822,PR-40001112,Meeting NQS,Centre-Based Care,WA,65,16.59,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,QLD,12.96,219,FALSE,TRUE,No
SE-00012826,PR-00007616,Meeting NQS,Centre-Based Care,WA,36,14.86,Yes,No,No,No,No,No,No,FALSE,No,5,60,0,,0,,5,60,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012827,PR-40021594,Meeting NQS,Centre-Based Care,WA,91,14.53,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,27,5,55,5,55,Multiple schedules,WA,6.88,3,TRUE,FALSE,Yes
SE-00012828,PR-40015072,Meeting NQS,Centre-Based Care,WA,65,16.37,Yes,No,No,No,No,No,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,WA,8.37,7,TRUE,FALSE,Yes
SE-00012829,PR-40010672,Meeting NQS,Centre-Based Care,WA,30,16.2,Yes,No,No,No,No,No,No,FALSE,No,5,40,0,,0,,5,40,Annual,WA,9.28,1,TRUE,FALSE,Yes
SE-00012830,PR-40037647,Meeting NQS,Centre-Based Care,WA,32,16.01,Yes,No,No,No,No,No,No,TRUE,No,5,50,0,,0,,5,50,Annual,WA,2.38,1,TRUE,FALSE,Yes
SE-00012831,PR-40033526,Meeting NQS,Centre-Based Care,WA,35,16.01,Yes,No,No,No,No,Yes,No,FALSE,No,5,60,0,,0,,5,60,Annual,WA,2.82,1,FALSE,FALSE,Yes
SE-00012832,PR-00007397,Above NQS,Centre-Based Care,WA,64,15.84,Yes,No,No,No,No,No,No,FALSE,No,5,52.5,0,,0,,5,52.5,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012833,PR-00008209,Meeting NQS,Centre-Based Care,WA,72,16.8,Yes,No,No,Yes,Yes,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,WA,13.46,1,TRUE,FALSE,Yes
SE-00012834,PR-00007398,Meeting NQS,Centre-Based Care,WA,110,16.3,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,25.5,5,55,5,55,Multiple schedules,WA,14.13,1,TRUE,FALSE,Yes
SE-00012835,PR-00007399,Meeting NQS,Centre-Based Care,WA,47,16.45,Yes,No,No,No,No,No,No,FALSE,No,5,50,0,,0,,5,50,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012836,PR-00007400,Meeting NQS,Centre-Based Care,WA,42,14.55,Yes,No,No,No,No,No,No,FALSE,No,5,45,0,,0,,5,45,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012837,PR-00007250,Meeting NQS,Centre-Based Care,WA,110,16.24,Yes,No,No,Yes,No,Yes,No,FALSE,No,5,47.5,5,17.5,5,47.5,5,47.5,Multiple schedules,WA,14.13,71,TRUE,FALSE,Yes
SE-00012839,PR-00007578,Meeting NQS,Centre-Based Care,WA,19,16.39,Yes,No,No,Yes,No,Yes,No,FALSE,No,5,47.5,0,,0,,5,47.5,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012840,PR-00007576,Below NQS,Centre-Based Care,WA,65,15.87,No,No,No,No,No,Yes,No,TRUE,No,0,,0,,5,47.5,5,47.5,Holiday care,WA,14.13,2,TRUE,FALSE,Yes
SE-00012842,PR-00007402,Meeting NQS,Centre-Based Care,WA,70,14.11,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,35,5,58.75,5,58.75,Multiple schedules,WA,14.11,1,TRUE,FALSE,Yes
SE-00012843,PR-00007404,Meeting NQS,Centre-Based Care,WA,67,16.16,Yes,No,No,No,No,No,No,FALSE,No,5,50,0,,0,,5,50,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012844,PR-00000898,Meeting NQS,Centre-Based Care,WA,72,15.64,Yes,No,No,No,No,No,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,16,280,FALSE,FALSE,No
SE-00012845,PR-40029743,Meeting NQS,Centre-Based Care,WA,97,15.16,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,60,0,,0,,5,60,Annual,WA,4.16,9,TRUE,FALSE,Yes
SE-00012846,PR-40019954,Meeting NQS,Centre-Based Care,WA,60,14.21,Yes,No,No,No,No,No,No,FALSE,No,5,60,0,,0,,5,60,Annual,WA,7.23,15,TRUE,FALSE,Yes
SE-00012847,PR-00007515,Meeting NQS,Centre-Based Care,WA,80,14.04,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,50,5,0,5,50,5,50,Multiple schedules,WA,13.74,27,TRUE,FALSE,Yes
SE-00012849,PR-00007341,Below NQS,Centre-Based Care,WA,47,15.03,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,WA,14.13,2,TRUE,FALSE,Yes
SE-00012850,PR-00010822,Meeting NQS,Centre-Based Care,WA,38,16.01,Yes,No,No,No,No,No,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,WA,1.19,1,TRUE,FALSE,Yes
SE-00012852,PR-40026140,Meeting NQS,Centre-Based Care,WA,73,17.14,Yes,No,No,No,No,No,No,FALSE,No,5,60,0,,0,,5,60,Annual,WA,5.17,3,FALSE,FALSE,Yes
SE-00012854,PR-00007405,Meeting NQS,Centre-Based Care,WA,30,14.4,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012856,PR-40027524,Meeting NQS,Centre-Based Care,WA,45,16.26,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,WA,4.61,3,FALSE,FALSE,Yes
SE-00012857,PR-40001112,Meeting NQS,Centre-Based Care,WA,52,15.74,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,QLD,12.96,219,FALSE,TRUE,No
SE-00012860,PR-40002197,Meeting NQS,Centre-Based Care,WA,37,14.11,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,12.07,11,FALSE,FALSE,No
SE-00012862,PR-40014155,Meeting NQS,Centre-Based Care,WA,55,16.76,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,57.5,0,,1,9,5,57.5,Multiple schedules,WA,8.57,2,TRUE,FALSE,Yes
SE-00012863,PR-40018523,Meeting NQS,Centre-Based Care,WA,39,16.3,Yes,No,No,No,No,No,No,FALSE,No,5,35,0,,0,,5,35,Annual,WA,7.7,1,FALSE,FALSE,Yes
SE-00012866,PR-00008220,Meeting NQS,Centre-Based Care,WA,20,15.09,No,No,No,Yes,Yes,Yes,No,TRUE,No,5,15,0,,5,60,5,60,Multiple schedules,WA,13.43,4,TRUE,FALSE,Yes
SE-00012867,PR-40008659,Meeting NQS,Centre-Based Care,WA,41,16.3,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,WA,10.06,3,FALSE,FALSE,Yes
SE-00012868,PR-00007534,Below NQS,Centre-Based Care,WA,20,16.36,Yes,No,No,No,No,No,No,FALSE,No,5,50,0,,0,,5,50,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012870,PR-00007288,Meeting NQS,Centre-Based Care,WA,28,16.34,Yes,No,No,No,No,No,No,FALSE,No,5,50,0,,0,,5,50,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012871,PR-00008301,Meeting NQS,Centre-Based Care,WA,80,15.67,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,WA,12.37,1,FALSE,FALSE,Yes
SE-00012872,PR-00007194,Meeting NQS,Centre-Based Care,WA,78,15.38,Yes,No,No,No,No,No,No,FALSE,No,5,60,0,,0,,5,60,Annual,WA,14.13,2,TRUE,FALSE,Yes
SE-00012873,PR-00007306,Meeting NQS,Centre-Based Care,WA,53,16.01,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,55,0,,0,,5,55,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012875,PR-40004402,Meeting NQS,Centre-Based Care,WA,33,16.68,No,No,No,Yes,Yes,Yes,No,TRUE,No,5,0.41666666666666663,5,25,5,55,5,55,Multiple schedules,VIC,11.27,233,TRUE,FALSE,No
SE-00012876,PR-40021735,Meeting NQS,Centre-Based Care,WA,100,16.68,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,28.75,5,57.5,5,57.5,Multiple schedules,WA,6.82,16,TRUE,FALSE,Yes
SE-00012879,PR-40028188,Meeting NQS,Centre-Based Care,WA,48,14.21,Yes,No,No,No,No,No,No,TRUE,No,5,57.5,0,,0,,5,57.5,Annual,WA,4.56,2,FALSE,TRUE,Yes
SE-00012880,PR-40001112,Meeting NQS,Centre-Based Care,WA,54,16.85,Yes,No,No,Yes,Yes,No,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,12.96,219,FALSE,TRUE,No
SE-00012881,PR-00002539,Meeting NQS,Centre-Based Care,WA,70,14.4,No,No,No,Yes,Yes,No,No,TRUE,No,0,,5,26.166666666666668,0,,5,26.166666666666668,School terms,VIC,14.35,385,FALSE,FALSE,No
SE-00012882,PR-00007341,Meeting NQS,Centre-Based Care,WA,56,16.49,Yes,No,No,No,No,No,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,WA,14.13,2,TRUE,FALSE,Yes
SE-00012883,PR-40027059,Meeting NQS,Centre-Based Care,WA,55,15.57,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,57.5,5,27.5,5,57.5,5,57.5,Multiple schedules,WA,4.93,1,TRUE,FALSE,Yes
SE-00012885,PR-00002539,Below NQS,Centre-Based Care,WA,60,15.65,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,29.166666666666664,5,57.5,5,57.5,Multiple schedules,VIC,14.35,385,FALSE,FALSE,No
SE-00012887,PR-00007416,Below NQS,Centre-Based Care,WA,182,16.95,Yes,No,No,No,No,No,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012888,PR-00008262,Meeting NQS,Centre-Based Care,WA,38,15.63,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,55,0,,0,,5,55,Annual,WA,12.87,1,TRUE,FALSE,Yes
SE-00012890,PR-00007418,Meeting NQS,Centre-Based Care,WA,56,16.93,Yes,No,No,No,No,No,No,FALSE,No,5,47.5,0,,0,,5,47.5,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012891,PR-00007571,Below NQS,Centre-Based Care,WA,95,15.83,No,No,No,Yes,Yes,Yes,No,TRUE,No,5,53,5,22.5,5,52.5,5,53,Multiple schedules,WA,14.13,1,TRUE,FALSE,Yes
SE-00012892,PR-00007420,Meeting NQS,Centre-Based Care,WA,58,16.03,Yes,No,No,No,No,No,No,FALSE,No,5,53.75,0,,0,,5,53.75,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012893,PR-00007421,Meeting NQS,Centre-Based Care,WA,39,16.95,Yes,No,No,No,No,No,No,FALSE,No,5,52.5,0,,0,,5,52.5,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012894,PR-40004402,Meeting NQS,Centre-Based Care,WA,70,14.64,No,No,No,Yes,Yes,Yes,No,TRUE,No,5,0.41666666666666663,5,27.5,5,58.75,5,58.75,Multiple schedules,VIC,11.27,233,TRUE,FALSE,No
SE-00012897,PR-00007256,Below NQS,Centre-Based Care,WA,30,16.16,No,No,No,Yes,Yes,Yes,No,TRUE,No,5,10,5,25.5,5,55,5,55,Multiple schedules,WA,14.13,8,TRUE,FALSE,Yes
SE-00012898,PR-00007387,Meeting NQS,Centre-Based Care,WA,55,15.66,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012899,PR-00007424,Below NQS,Centre-Based Care,WA,55,16.26,Yes,No,No,No,No,No,Yes,FALSE,No,5,52.5,0,,0,,5,52.5,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012900,PR-00007425,Meeting NQS,Centre-Based Care,WA,30,15.7,Yes,No,No,No,No,No,No,TRUE,No,5,42.5,0,,0,,5,42.5,Annual,WA,14.13,6,TRUE,FALSE,Yes
SE-00012901,PR-00007425,Meeting NQS,Centre-Based Care,WA,30,15.95,Yes,No,No,No,No,No,No,TRUE,No,5,35,0,,0,,5,35,Annual,WA,14.13,6,TRUE,FALSE,Yes
SE-00012902,PR-00002539,Meeting NQS,Centre-Based Care,WA,90,14.44,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,25,5,55,5,55,Multiple schedules,VIC,14.35,385,FALSE,FALSE,No
SE-00012904,PR-00007426,Meeting NQS,Centre-Based Care,WA,120,15.84,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,WA,14.13,5,TRUE,FALSE,Yes
SE-00012905,PR-00007426,Meeting NQS,Centre-Based Care,WA,62,16.87,Yes,No,No,No,No,No,No,FALSE,Yes,5,57.5,0,,0,,5,57.5,Annual,WA,14.13,5,TRUE,FALSE,Yes
SE-00012906,PR-00007426,Meeting NQS,Centre-Based Care,WA,62,16.89,Yes,No,No,No,No,No,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,WA,14.13,5,TRUE,FALSE,Yes
SE-00012908,PR-00007515,Meeting NQS,Centre-Based Care,WA,36,15.76,Yes,No,No,No,No,No,No,FALSE,No,5,46.25,0,,0,,5,46.25,Annual,WA,13.74,27,TRUE,FALSE,Yes
SE-00012909,PR-00010540,Meeting NQS,Centre-Based Care,WA,61,15.49,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,WA,1.25,1,FALSE,FALSE,Yes
SE-00012911,PR-00007581,Meeting NQS,Centre-Based Care,WA,87,15.65,Yes,No,No,No,No,No,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,WA,14.13,2,TRUE,FALSE,Yes
SE-00012914,PR-40014390,Below NQS,Centre-Based Care,WA,48,14.68,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,60,0,,0,,5,60,Annual,WA,8.56,1,FALSE,FALSE,Yes
SE-00012915,PR-00007250,Meeting NQS,Centre-Based Care,WA,105,15.74,Yes,No,No,Yes,No,Yes,No,FALSE,No,5,55,0,,5,55,5,55,Multiple schedules,WA,14.13,71,TRUE,FALSE,Yes
SE-00012916,PR-00007430,Meeting NQS,Centre-Based Care,WA,49,15.29,Yes,No,No,No,No,No,No,FALSE,No,5,52.5,0,,0,,5,52.5,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012917,PR-00007515,Meeting NQS,Centre-Based Care,WA,19,15.87,Yes,No,No,Yes,No,No,No,FALSE,No,5,48.75,5,18.75,5,48.75,5,48.75,Multiple schedules,WA,13.74,27,TRUE,FALSE,Yes
SE-00012918,PR-00007532,Meeting NQS,Centre-Based Care,WA,70,16.16,Yes,No,No,No,No,No,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,WA,14.13,2,TRUE,FALSE,Yes
SE-00012919,PR-00007532,Meeting NQS,Centre-Based Care,WA,80,14.67,No,Yes,No,Yes,Yes,Yes,No,TRUE,No,5,42.5,5,76.5,5,57.5,5,76.5,Multiple schedules,WA,14.13,2,TRUE,FALSE,Yes
SE-00012920,PR-40001112,Meeting NQS,Centre-Based Care,WA,41,15.59,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,QLD,12.96,219,FALSE,TRUE,No
SE-00012923,PR-00004831,Above NQS,Centre-Based Care,WA,84,14.25,Yes,No,No,No,No,No,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,14.48,17,TRUE,FALSE,No
SE-00012924,PR-00004831,Meeting NQS,Centre-Based Care,WA,56,14.25,Yes,No,No,No,No,No,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,14.48,17,TRUE,FALSE,No
SE-00012927,PR-40003399,Meeting NQS,Centre-Based Care,WA,96,14.75,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,55,0,,0,,5,55,Annual,WA,11.43,2,FALSE,FALSE,Yes
SE-00000002,PR-00000898,Meeting NQS,Centre-Based Care,QLD,60,14.71,Yes,No,No,Yes,Yes,Yes,No,TRUE,No,5,60,5,27.5,5,60,5,60,Multiple schedules,QLD,16,280,FALSE,FALSE,Yes
SE-00000003,PR-40029099,Below NQS,Centre-Based Care,QLD,74,14.71,Yes,No,Yes,Yes,Yes,Yes,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,4.45,1,TRUE,FALSE,Yes
SE-00000004,PR-00000898,Meeting NQS,Centre-Based Care,QLD,75,14.71,Yes,No,Yes,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,16,280,FALSE,FALSE,Yes
